Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
SerialNumber: DCB535485BF5-6D2D,,,,,,,,,
time,ax,ay,az,gx,gy,gz,mx,my,mz
,,,,,,,,,
06-26-2025 19:30:21.147,0.0244,0.019764,0.869372,-7.35,-0.245,-10.08,0.2355,0.225,-0.207
06-26-2025 19:30:21.187,-0.01464,-0.072712,1.149728,-5.705,-0.91,-13.335,0.222,0.228,-0.2025
06-26-2025 19:30:21.227,0.0366,-0.040992,0.921832,-6.755,0.525,-14.21,0.225,0.228,-0.1935
06-26-2025 19:30:21.267,0.071004,-0.032208,1.083116,-6.58,1.015,-16.625,0.228,0.234,-0.189
06-26-2025 19:30:21.307,-0.010736,-0.028304,0.867176,-4.62,1.365,-18.83,0.225,0.243,-0.204
06-26-2025 19:30:21.347,-0.0061,-0.016348,0.926712,-4.34,-1.12,-22.855,0.2265,0.2205,-0.201
06-26-2025 19:30:21.387,0.011468,-0.11346,1.05408,-1.61,-1.26,-23.835,0.225,0.249,-0.2025
06-26-2025 19:30:21.427,0.034892,-0.108092,1.03456,0,4.2,-19.775,0.213,0.24,-0.2025
06-26-2025 19:30:21.467,0.013176,-0.005124,0.961848,-0.07,5.355,-20.65,0.216,0.243,-0.21
06-26-2025 19:30:21.507,-0.017568,0.031232,0.94306,1.47,2.31,-27.335,0.2115,0.2385,-0.207
06-26-2025 19:30:21.547,-0.003416,-0.011956,1.0431,3.185,0.595,-28.805,0.213,0.2355,-0.207
06-26-2025 19:30:21.587,0.112972,-0.072712,1.060668,4.34,4.48,-24.815,0.1995,0.234,-0.207
06-26-2025 19:30:21.627,0.017568,-0.142252,0.98454,4.025,2.38,-23.73,0.2055,0.2295,-0.219
06-26-2025 19:30:21.667,0.007076,-0.085888,1.042612,5.25,3.465,-19.565,0.219,0.24,-0.225
06-26-2025 19:30:21.707,0.016348,-0.153964,0.981124,6.79,4.69,-15.33,0.207,0.2415,-0.231
06-26-2025 19:30:21.747,-0.005368,-0.08686399,0.993812,4.97,4.375,-12.81,0.2145,0.2355,-0.2265
06-26-2025 19:30:21.787,-0.05002,-0.091012,0.90768,4.69,3.92,-9.205,0.2025,0.231,-0.237
06-26-2025 19:30:21.827,0.041968,-0.13298,1.030412,4.55,2.38,-3.815,0.195,0.234,-0.2325
06-26-2025 19:30:21.867,0.052948,-0.144692,0.976976,2.45,2.135,0.035,0.1965,0.2325,-0.228
06-26-2025 19:30:21.907,-0.044652,-0.052948,0.990396,3.045,-0.63,3.955,0.192,0.237,-0.231
06-26-2025 19:30:21.947,0.016836,-0.055144,0.954528,1.75,-0.175,4.165,0.1995,0.2325,-0.237
06-26-2025 19:30:21.987,0.049532,-0.101992,0.939156,2.03,-0.665,2.45,0.1995,0.231,-0.24
06-26-2025 19:30:22.027,-0.0305,-0.058804,0.989664,0.315,0.035,3.22,0.1935,0.234,-0.234
06-26-2025 19:30:22.067,-0.067588,-0.05002,1.02968,1.96,0.735,3.465,0.195,0.225,-0.2385
06-26-2025 19:30:22.107,0.044164,-0.022936,0.953064,1.33,1.995,3.01,0.1875,0.2205,-0.246
06-26-2025 19:30:22.147,0.077348,-0.045872,1.173396,2.135,-1.505,0.21,0.1845,0.225,-0.237
06-26-2025 19:30:22.187,0.057584,-0.063684,0.912072,1.085,0,-0.21,0.183,0.2205,-0.2355
06-26-2025 19:30:22.227,0.074176,-0.142984,0.971608,4.55,-4.41,-1.995,0.195,0.2175,-0.237
06-26-2025 19:30:22.267,-0.083448,-0.146156,0.890356,2.45,-2.065,3.22,0.165,0.204,-0.228
06-26-2025 19:30:22.307,-0.0427,-0.116144,1.067744,2.17,-2.73,8.365,0.1755,0.213,-0.2295
06-26-2025 19:30:22.347,0.008052,-0.06466,0.913536,2.87,0.385,8.68,0.1755,0.21,-0.2235
06-26-2025 19:30:22.387,-0.065148,-0.08174,1.0004,2.625,-1.05,7.84,0.174,0.207,-0.222
06-26-2025 19:30:22.427,-0.068808,-0.072712,0.959408,0.35,0.49,8.785,0.18,0.2025,-0.2205
06-26-2025 19:30:22.467,0.011224,-0.038552,1.077992,-0.735,1.4,8.085,0.177,0.2115,-0.219
06-26-2025 19:30:22.507,0.000976,-0.008052,0.936472,-0.49,3.535,8.645,0.1755,0.2055,-0.219
06-26-2025 19:30:22.547,0.036112,-0.096136,1.084824,-0.07,-0.35,5.705,0.1785,0.1935,-0.207
06-26-2025 19:30:22.587,0.027084,-0.020984,0.945256,-1.295,-0.07,5.04,0.171,0.2055,-0.21
06-26-2025 19:30:22.627,0.079788,-0.072956,1.075308,-0.07,-3.745,5.985,0.171,0.1965,-0.1995
06-26-2025 19:30:22.667,0.028792,-0.034892,0.945012,-2.03,-0.42,5.565,0.177,0.1995,-0.2025
06-26-2025 19:30:22.707,-0.046604,-0.044408,0.995764,-1.05,-3.745,3.255,0.192,0.204,-0.1875
06-26-2025 19:30:22.747,-0.029524,-0.054168,0.932568,-0.07,-0.525,2.24,0.186,0.1995,-0.195
06-26-2025 19:30:22.787,0.003416,-0.023668,0.973804,-1.365,-1.26,-0.84,0.1785,0.1965,-0.201
06-26-2025 19:30:22.827,-0.022448,-0.023912,1.029192,-0.665,2.17,-3.325,0.183,0.1965,-0.1935
06-26-2025 19:30:22.867,0.036112,-0.048312,1.00162,1.12,-1.155,-4.025,0.177,0.192,-0.198
06-26-2025 19:30:22.907,0.01464,-0.007564,1.08458,-0.56,0.875,-3.64,0.1785,0.2055,-0.1965
06-26-2025 19:30:22.947,0.105652,-0.065636,0.936716,1.4,-0.49,-6.23,0.168,0.201,-0.189
06-26-2025 19:30:22.987,0.048312,-0.038796,1.057496,2.695,-0.7,-6.51,0.1665,0.1965,-0.192
06-26-2025 19:30:23.027,0.030744,-0.049776,1.135576,1.61,-3.955,-3.955,0.1785,0.1935,-0.1875
06-26-2025 19:30:23.067,-0.023668,-0.02806,0.963556,3.325,0.805,-5.145,0.1845,0.1905,-0.1785
06-26-2025 19:30:23.107,0.061244,-0.064172,0.975512,6.615,-0.245,-7.455,0.1785,0.1935,-0.192
06-26-2025 19:30:23.147,-0.004392,-0.065148,0.976244,6.265,1.995,-6.125,0.1665,0.183,-0.186
06-26-2025 19:30:23.187,0.011468,-0.130784,1.027972,7.735,-1.995,-4.305,0.1815,0.1875,-0.174
06-26-2025 19:30:23.227,0.080276,-0.146888,1.047248,5.915,3.185,2.835,0.1725,0.1845,-0.18
06-26-2025 19:30:23.267,-0.001952,-0.076616,1.01504,4.725,4.34,6.825,0.1785,0.186,-0.1935
06-26-2025 19:30:23.307,-0.050264,-0.102724,1.034316,4.305,0.98,8.05,0.18,0.1815,-0.192
06-26-2025 19:30:23.347,-0.010004,-0.09857599,1.058228,2.135,1.855,14.7,0.174,0.189,-0.1815
06-26-2025 19:30:23.387,0.04636,0.000244,0.941596,-2.38,3.36,16.555,0.1755,0.1875,-0.186
06-26-2025 19:30:23.427,-0.033184,-0.031232,1.119716,-1.155,0.63,12.915,0.1965,0.198,-0.1755
06-26-2025 19:30:23.467,-0.001464,-0.00854,0.940376,-2.03,3.885,11.06,0.2025,0.195,-0.186
06-26-2025 19:30:23.507,0.094184,-0.027084,1.186816,0.21,-2.695,6.615,0.21,0.1965,-0.1875
06-26-2025 19:30:23.547,-0.079788,-0.022204,0.945012,-2.905,5.145,7.35,0.204,0.198,-0.198
06-26-2025 19:30:23.587,0.019764,-0.157624,1.107516,2.275,-3.045,3.92,0.21,0.189,-0.192
06-26-2025 19:30:23.627,-0.010736,-0.031476,0.922564,-0.455,5.075,5.215,0.207,0.192,-0.1995
06-26-2025 19:30:23.667,-0.016348,-0.060024,0.967704,3.64,-3.64,3.64,0.213,0.1905,-0.2025
06-26-2025 19:30:23.707,-0.07124799,-0.120536,1.09312,3.01,1.96,5.425,0.2175,0.195,-0.1965
06-26-2025 19:30:23.747,-0.000244,-0.146888,0.94672,2.38,-0.21,8.155,0.2175,0.186,-0.1935
06-26-2025 19:30:23.787,0.00244,-0.096624,1.02114,2.1,-1.085,12.425,0.2295,0.189,-0.2055
06-26-2025 19:30:23.827,0.068076,-0.049776,0.96746,0.595,-1.19,15.785,0.237,0.195,-0.207
06-26-2025 19:30:23.867,0.016592,-0.033428,1.024312,-0.7,0.525,13.65,0.2265,0.1935,-0.2205
06-26-2025 19:30:23.907,-0.046848,-0.085644,0.895724,-1.47,-0.455,12.39,0.2265,0.198,-0.2115
06-26-2025 19:30:23.947,-0.025376,-0.084912,1.125328,-1.155,0.175,12.495,0.2325,0.195,-0.2235
06-26-2025 19:30:23.987,0.040992,-0.01342,0.838872,-3.5,0.875,12.705,0.222,0.201,-0.2265
06-26-2025 19:30:24.027,-0.039772,-0.025132,1.113372,-0.665,-0.245,8.4,0.237,0.21,-0.2325
06-26-2025 19:30:24.067,0.05002,-0.004636,1.00528,-1.925,1.75,7.945,0.24,0.207,-0.2205
06-26-2025 19:30:24.107,0.063196,-0.050752,1.125328,-2.765,0.63,5.425,0.24,0.204,-0.225
06-26-2025 19:30:24.147,0.007076,-0.082472,1.004548,-2.765,0.945,5.11,0.2385,0.201,-0.2355
06-26-2025 19:30:24.187,0.030012,-0.063928,0.935008,-2.065,0.595,5.32,0.2355,0.2055,-0.2235
06-26-2025 19:30:24.227,0.00366,-0.021228,0.967948,-1.26,0.63,5.25,0.2355,0.213,-0.2325
